case_id,subject_id,scenario_name,trajectory_id,hip_delta,knee_delta,phase_delta,parent_reference_sha256,geometrically_admissible,J_pred,domain_coverage,model_supported,prediction_label,distance_to_supported_region,distance_to_supported_region_definition,can_calculate_equals_can_trust,diagnostic_model_trial_id,diagnostic_model_type,diagnostic_model_status,diagnostic_model_approval_status,diagnostic_model_human_readiness,diagnostic_identification_dataset_sha256,candidate_type,current_best_J_pred,delta_J_pred_vs_current,predicted_improvement_magnitude,validation_uncertainty_bound,algorithm_equivalence_tolerance,improvement_margin,support_role,distance_role,decision_guard_rule_status,validation_pair_count,current_model_supported,decision_guard_status,research_exploit_eligible,support_alone_approved_exploit,formal_personalization_approval,iteration,policy_id,selected_for_execution,selection_mode,adjacent_formal_step,intermediate_layer_skipped,frontier_distance_steps,patient_envelope_valid,hard_global_constraints_valid,exploration_candidate_valid,incremental_log_information_gain,minimum_singular_value_before,resulting_minimum_singular_value,minimum_singular_value_gain,condition_number_before,resulting_condition_number,conditioning_improvement,weakest_parameter_sensitivity_before,resulting_weakest_parameter_sensitivity,weakest_parameter_sensitivity_gain,uncertainty_trace_before,resulting_uncertainty_trace,incremental_state_regressor_coverage,combined_joint_deviation_deg,max_pull_deviation_mm,J_pred_used_as_primary_exploration_rank,truth_used_for_exploration_rank,frontier_distance_used_as_reliability_score,exploration_rank,selected_for_exploration
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-1.000_p+0.01000,0,-1,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.994016889849,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,6,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,5425557284e0e21fc90eb7574282c210e6a10a7017b296cb9deb499eaada1faf,LOCAL_EXPLOIT_NEIGHBORHOOD,0.994096793788,-7.99039394813e-05,7.99039394813e-05,0.00750250899459,0.005,-0.0124226050551,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,2,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-1.000_p-0.01000,0,-1,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.994189671992,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,6,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,5425557284e0e21fc90eb7574282c210e6a10a7017b296cb9deb499eaada1faf,LOCAL_EXPLOIT_NEIGHBORHOOD,0.994096793788,9.2878203762e-05,-9.2878203762e-05,0.00750250899459,0.005,-0.0125953871984,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,2,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.988271395627,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,46677a661d00e4862d81702b37b39458359604b900767c109a91949b2e9f237e,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988271395627,0,-0,0.00746405201291,0.005,-0.0124640520129,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,CURRENT_BEST_NOT_A_CANDIDATE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+1.000_k-2.000_p+0.00000,1,-2,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.986422359593,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,46677a661d00e4862d81702b37b39458359604b900767c109a91949b2e9f237e,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988271395627,-0.00184903603366,0.00184903603366,0.00746405201291,0.005,-0.0106150159793,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h-1.000_k-2.000_p+0.00000,-1,-2,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.990161522702,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,46677a661d00e4862d81702b37b39458359604b900767c109a91949b2e9f237e,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988271395627,0.00189012707527,-0.00189012707527,0.00746405201291,0.005,-0.0143541790882,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.994096859662,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,46677a661d00e4862d81702b37b39458359604b900767c109a91949b2e9f237e,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988271395627,0.00582546403536,-0.00582546403536,0.00746405201291,0.005,-0.0182895160483,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982522938714,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,46677a661d00e4862d81702b37b39458359604b900767c109a91949b2e9f237e,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988271395627,-0.00574845691293,0.00574845691293,0.00746405201291,0.005,-0.00671559509998,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,True,EXPLOIT,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-2.000_p+0.01000,0,-2,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.988199812672,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,46677a661d00e4862d81702b37b39458359604b900767c109a91949b2e9f237e,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988271395627,-7.15829548051e-05,7.15829548051e-05,0.00746405201291,0.005,-0.0123924690581,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-2.000_p-0.01000,0,-2,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.988356000243,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,46677a661d00e4862d81702b37b39458359604b900767c109a91949b2e9f237e,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988271395627,8.46046165019e-05,-8.46046165019e-05,0.00746405201291,0.005,-0.0125486566294,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982523220077,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,84df781814584db84387ead979ffc6395c9879a12d56e7ef7eba743bd950af4a,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982523220077,0,-0,0.00742088927034,0.005,-0.0124208892703,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,CURRENT_BEST_NOT_A_CANDIDATE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+1.000_k-3.000_p+0.00000,1,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.98070246103,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,84df781814584db84387ead979ffc6395c9879a12d56e7ef7eba743bd950af4a,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982523220077,-0.00182075904665,0.00182075904665,0.00742088927034,0.005,-0.0106001302237,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h-1.000_k-3.000_p+0.00000,-1,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.984384984578,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,84df781814584db84387ead979ffc6395c9879a12d56e7ef7eba743bd950af4a,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982523220077,0.00186176450122,-0.00186176450122,0.00742088927034,0.005,-0.0142826537716,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.988271587285,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,84df781814584db84387ead979ffc6395c9879a12d56e7ef7eba743bd950af4a,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982523220077,0.00574836720819,-0.00574836720819,0.00742088927034,0.005,-0.0181692564785,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.976851536668,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,84df781814584db84387ead979ffc6395c9879a12d56e7ef7eba743bd950af4a,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982523220077,-0.00567168340886,0.00567168340886,0.00742088927034,0.005,-0.00674920586148,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,True,EXPLOIT,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-3.000_p+0.01000,0,-3,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982459949286,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,84df781814584db84387ead979ffc6395c9879a12d56e7ef7eba743bd950af4a,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982523220077,-6.32707903522e-05,6.32707903522e-05,0.00742088927034,0.005,-0.01235761848,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-3.000_p-0.01000,0,-3,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982599554767,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,84df781814584db84387ead979ffc6395c9879a12d56e7ef7eba743bd950af4a,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982523220077,7.63346898444e-05,-7.63346898444e-05,0.00742088927034,0.005,-0.0124972239602,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.976851985641,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,37f86ab7114a1c41674d0a6847c6211ba485a6d6c3b3167082ffb96f482ef7e4,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976851985641,0,-0,0.00737487554298,0.005,-0.012374875543,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,CURRENT_BEST_NOT_A_CANDIDATE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+1.000_k-4.000_p+0.00000,1,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975058931744,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,37f86ab7114a1c41674d0a6847c6211ba485a6d6c3b3167082ffb96f482ef7e4,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976851985641,-0.00179305389698,0.00179305389698,0.00737487554298,0.005,-0.010581821646,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h-1.000_k-4.000_p+0.00000,-1,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.978685952093,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,37f86ab7114a1c41674d0a6847c6211ba485a6d6c3b3167082ffb96f482ef7e4,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976851985641,0.00183396645226,-0.00183396645226,0.00737487554298,0.005,-0.0142088419952,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982523564103,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,37f86ab7114a1c41674d0a6847c6211ba485a6d6c3b3167082ffb96f482ef7e4,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976851985641,0.00567157846242,-0.00567157846242,0.00737487554298,0.005,-0.0180464540054,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.971256740499,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,37f86ab7114a1c41674d0a6847c6211ba485a6d6c3b3167082ffb96f482ef7e4,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976851985641,-0.00559524514182,0.00559524514182,0.00737487554298,0.005,-0.00677963040116,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,True,EXPLOIT,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-4.000_p+0.01000,0,-4,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.976797014493,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,37f86ab7114a1c41674d0a6847c6211ba485a6d6c3b3167082ffb96f482ef7e4,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976851985641,-5.49711474578e-05,5.49711474578e-05,0.00737487554298,0.005,-0.0123199043955,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__structured_residual,baseline,structured_residual,asym_h+0.000_k-4.000_p-0.01000,0,-4,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.976920057904,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,37f86ab7114a1c41674d0a6847c6211ba485a6d6c3b3167082ffb96f482ef7e4,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976851985641,6.80722637006e-05,-6.80722637006e-05,0.00737487554298,0.005,-0.0124429478067,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
