case_id,subject_id,scenario_name,case_class,development_origin,mismatch_family,mismatch_level,model_mismatch_terms,truth_generator_parameters_json,truth_generator_seed,method,bo_variant,budget,query_ids_json,final_selected_trajectory,final_alpha_json,J_final_truth,oracle_J,final_regret,first_query_residual,reference_fallback_available,unqueried_candidate_selected
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K5,BO_B_MODEL_SCREENED,5,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h-1.000_k-5.000_p+0.02000"",""asym_h-1.000_k-5.000_p-0.02750"",""asym_h-1.250_k-5.000_p+0.03000"",""asym_h-1.000_k-5.000_p+0.02750""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.97559883142,0.974173691782,0.00142513963897,-4.32320845789e-13,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,hip_knee_coupling,STRONG,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":7.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260806,BO_A_FULL_FEASIBLE_K1,BO_A_FULL_FEASIBLE,1,"[""asym_h+1.000_k-5.000_p+0.03000""]",asym_h+1.000_k-5.000_p+0.03000,"[1.0,-5.0,0.0299999999999999]",0.971663080403,0.970898815538,0.000764264864488,-0.00257941294096,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,hip_knee_coupling,STRONG,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":7.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260806,BO_A_FULL_FEASIBLE_K2,BO_A_FULL_FEASIBLE,2,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.970898815538,0.970898815538,0,-0.00257941294096,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,hip_knee_coupling,STRONG,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":7.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260806,BO_A_FULL_FEASIBLE_K3,BO_A_FULL_FEASIBLE,3,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.02000""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.970898815538,0.970898815538,0,-0.00257941294096,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,hip_knee_coupling,STRONG,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":7.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260806,BO_A_FULL_FEASIBLE_K5,BO_A_FULL_FEASIBLE,5,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.02000"",""asym_h+2.000_k-5.000_p-0.02750"",""asym_h+2.000_k-5.000_p-0.00500""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.970898815538,0.970898815538,0,-0.00257941294096,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,hip_knee_coupling,STRONG,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":7.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260806,BO_B_MODEL_SCREENED_K1,BO_B_MODEL_SCREENED,1,"[""asym_h+1.000_k-5.000_p+0.03000""]",asym_h+1.000_k-5.000_p+0.03000,"[1.0,-5.0,0.0299999999999999]",0.971663080403,0.970898815538,0.000764264864488,-0.00257941294096,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,hip_knee_coupling,STRONG,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":7.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260806,BO_B_MODEL_SCREENED_K2,BO_B_MODEL_SCREENED,2,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+1.000_k-5.000_p+0.02000""]",asym_h+1.000_k-5.000_p+0.03000,"[1.0,-5.0,0.0299999999999999]",0.971663080403,0.970898815538,0.000764264864488,-0.00257941294096,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,hip_knee_coupling,STRONG,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":7.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260806,BO_B_MODEL_SCREENED_K3,BO_B_MODEL_SCREENED,3,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+1.000_k-5.000_p+0.02000"",""asym_h+0.250_k-5.000_p+0.03000""]",asym_h+1.000_k-5.000_p+0.03000,"[1.0,-5.0,0.0299999999999999]",0.971663080403,0.970898815538,0.000764264864488,-0.00257941294096,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,hip_knee_coupling,STRONG,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":7.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260806,BO_B_MODEL_SCREENED_K5,BO_B_MODEL_SCREENED,5,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+1.000_k-5.000_p+0.02000"",""asym_h+0.250_k-5.000_p+0.03000"",""asym_h+1.000_k-5.000_p-0.02750"",""asym_h+1.000_k-5.000_p-0.00250""]",asym_h+1.000_k-5.000_p+0.03000,"[1.0,-5.0,0.0299999999999999]",0.971663080403,0.970898815538,0.000764264864488,-0.00257941294096,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K1,BO_A_FULL_FEASIBLE,1,"[""asym_h-1.000_k-5.000_p+0.03000""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.973876338515,0.972872528207,0.00100381030851,0,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K2,BO_A_FULL_FEASIBLE,2,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.972872528207,0.972872528207,0,0,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K3,BO_A_FULL_FEASIBLE,3,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.02000""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.972872528207,0.972872528207,0,0,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K5,BO_A_FULL_FEASIBLE,5,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.02000"",""asym_h+2.000_k-5.000_p-0.02000"",""asym_h+2.000_k-5.000_p+0.02750""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.972872528207,0.972872528207,0,0,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K1,BO_B_MODEL_SCREENED,1,"[""asym_h-1.000_k-5.000_p+0.03000""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.973876338515,0.972872528207,0.00100381030851,0,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K2,BO_B_MODEL_SCREENED,2,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h-1.000_k-5.000_p+0.02000""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.973876338515,0.972872528207,0.00100381030851,0,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K3,BO_B_MODEL_SCREENED,3,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h-1.000_k-5.000_p+0.02000"",""asym_h-1.250_k-5.000_p+0.03000""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.973876338515,0.972872528207,0.00100381030851,0,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K5,BO_B_MODEL_SCREENED,5,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h-1.000_k-5.000_p+0.02000"",""asym_h-1.250_k-5.000_p+0.03000"",""asym_h-1.000_k-5.000_p-0.02000"",""asym_h-1.000_k-5.000_p+0.02750""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.973876338515,0.972872528207,0.00100381030851,0,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,combined,STRONG,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.7,""b2_knee_nm_s2_per_rad2"":0.55,""k3_hip_nm_per_rad3"":3.5,""k3_knee_nm_per_rad3"":3.0,""k_coupling_asymmetry"":0.9,""k_coupling_nm_per_rad"":6.0,""residual_torque_frequency"":1.6,""residual_torque_scale_nm"":1.5}",20260810,BO_A_FULL_FEASIBLE_K1,BO_A_FULL_FEASIBLE,1,"[""asym_h-5.000_k-5.000_p+0.03000""]",asym_h-5.000_k-5.000_p+0.03000,"[-5.0,-5.0,0.0299999999999999]",0.946371248669,0.946233948178,0.000137300490145,-0.025367318161,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,combined,STRONG,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.7,""b2_knee_nm_s2_per_rad2"":0.55,""k3_hip_nm_per_rad3"":3.5,""k3_knee_nm_per_rad3"":3.0,""k_coupling_asymmetry"":0.9,""k_coupling_nm_per_rad"":6.0,""residual_torque_frequency"":1.6,""residual_torque_scale_nm"":1.5}",20260810,BO_A_FULL_FEASIBLE_K2,BO_A_FULL_FEASIBLE,2,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.946281796999,0.946233948178,4.78488204629e-05,-0.025367318161,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,combined,STRONG,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.7,""b2_knee_nm_s2_per_rad2"":0.55,""k3_hip_nm_per_rad3"":3.5,""k3_knee_nm_per_rad3"":3.0,""k_coupling_asymmetry"":0.9,""k_coupling_nm_per_rad"":6.0,""residual_torque_frequency"":1.6,""residual_torque_scale_nm"":1.5}",20260810,BO_A_FULL_FEASIBLE_K3,BO_A_FULL_FEASIBLE,3,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750"",""asym_h-4.000_k-5.000_p+0.02250""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.946281796999,0.946233948178,4.78488204629e-05,-0.025367318161,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,combined,STRONG,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.7,""b2_knee_nm_s2_per_rad2"":0.55,""k3_hip_nm_per_rad3"":3.5,""k3_knee_nm_per_rad3"":3.0,""k_coupling_asymmetry"":0.9,""k_coupling_nm_per_rad"":6.0,""residual_torque_frequency"":1.6,""residual_torque_scale_nm"":1.5}",20260810,BO_A_FULL_FEASIBLE_K5,BO_A_FULL_FEASIBLE,5,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750"",""asym_h-4.000_k-5.000_p+0.02250"",""asym_h-5.000_k-4.250_p+0.02250"",""asym_h-5.000_k-5.000_p-0.02750""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.946281796999,0.946233948178,4.78488204629e-05,-0.025367318161,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,combined,STRONG,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.7,""b2_knee_nm_s2_per_rad2"":0.55,""k3_hip_nm_per_rad3"":3.5,""k3_knee_nm_per_rad3"":3.0,""k_coupling_asymmetry"":0.9,""k_coupling_nm_per_rad"":6.0,""residual_torque_frequency"":1.6,""residual_torque_scale_nm"":1.5}",20260810,BO_B_MODEL_SCREENED_K1,BO_B_MODEL_SCREENED,1,"[""asym_h-5.000_k-5.000_p+0.03000""]",asym_h-5.000_k-5.000_p+0.03000,"[-5.0,-5.0,0.0299999999999999]",0.946371248669,0.946233948178,0.000137300490145,-0.025367318161,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,combined,STRONG,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.7,""b2_knee_nm_s2_per_rad2"":0.55,""k3_hip_nm_per_rad3"":3.5,""k3_knee_nm_per_rad3"":3.0,""k_coupling_asymmetry"":0.9,""k_coupling_nm_per_rad"":6.0,""residual_torque_frequency"":1.6,""residual_torque_scale_nm"":1.5}",20260810,BO_B_MODEL_SCREENED_K2,BO_B_MODEL_SCREENED,2,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.946281796999,0.946233948178,4.78488204629e-05,-0.025367318161,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,combined,STRONG,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.7,""b2_knee_nm_s2_per_rad2"":0.55,""k3_hip_nm_per_rad3"":3.5,""k3_knee_nm_per_rad3"":3.0,""k_coupling_asymmetry"":0.9,""k_coupling_nm_per_rad"":6.0,""residual_torque_frequency"":1.6,""residual_torque_scale_nm"":1.5}",20260810,BO_B_MODEL_SCREENED_K3,BO_B_MODEL_SCREENED,3,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750"",""asym_h-4.000_k-5.000_p+0.02250""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.946281796999,0.946233948178,4.78488204629e-05,-0.025367318161,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,combined,STRONG,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.7,""b2_knee_nm_s2_per_rad2"":0.55,""k3_hip_nm_per_rad3"":3.5,""k3_knee_nm_per_rad3"":3.0,""k_coupling_asymmetry"":0.9,""k_coupling_nm_per_rad"":6.0,""residual_torque_frequency"":1.6,""residual_torque_scale_nm"":1.5}",20260810,BO_B_MODEL_SCREENED_K5,BO_B_MODEL_SCREENED,5,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750"",""asym_h-4.000_k-5.000_p+0.02250"",""asym_h-5.000_k-4.250_p+0.02250"",""asym_h-5.000_k-5.000_p-0.02750""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.946281796999,0.946233948178,4.78488204629e-05,-0.025367318161,True,False
