case_id,subject_id,scenario_name,iteration,trajectory_id,alpha_hip,alpha_knee,alpha_phase,guard_id,uncertainty_bound_type,uncertainty_bound,delta_J_pred,delta_J_truth_post_decision,model_supported,would_exploit,true_improvement,false_improvement,missed_improvement,counterfactual_status,policy_executed_from_counterfactual,truth_used_to_construct_guard,truth_used_only_for_posthoc_outcome,heldout_final_test_used
heavy_leg__matched_linear,heavy_leg,matched_linear,11,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00622122736161,0.00622122736161,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,11,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,1.80115557136e-07,1.80115557136e-07,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,11,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,1.80115557136e-07,1.80115557136e-07,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,11,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,1.80115557136e-07,1.80115557136e-07,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,11,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,2.54569738201e-05,2.54569738202e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,11,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,2.54569738201e-05,2.54569738202e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,11,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,2.54569738201e-05,2.54569738202e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,-0.00233356895633,-0.00233356895633,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00233356895633,-0.00233356895633,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00233356895633,-0.00233356895633,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,0.00240008755024,0.00240008755024,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00240008755024,0.00240008755024,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00240008755024,0.00240008755024,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,0.00622122736161,0.00622122736161,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00622122736161,0.00622122736161,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00622122736161,0.00622122736161,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,1.80115557136e-07,1.80115557136e-07,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,1.80115557136e-07,1.80115557136e-07,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,1.80115557136e-07,1.80115557136e-07,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,2.54569738201e-05,2.54569738202e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,2.54569738201e-05,2.54569738202e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,12,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,2.54569738201e-05,2.54569738202e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,-0.00233356895633,-0.00233356895633,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00233356895633,-0.00233356895633,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00233356895633,-0.00233356895633,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,0.00240008755024,0.00240008755024,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00240008755024,0.00240008755024,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00240008755024,0.00240008755024,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,0.00622122736161,0.00622122736161,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00622122736161,0.00622122736161,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00622122736161,0.00622122736161,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,1.80115557136e-07,1.80115557136e-07,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,1.80115557136e-07,1.80115557136e-07,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,1.80115557136e-07,1.80115557136e-07,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,2.54569738201e-05,2.54569738202e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,2.54569738201e-05,2.54569738202e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,13,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,2.54569738201e-05,2.54569738202e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,-0.00233356895633,-0.00233356895633,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00233356895633,-0.00233356895633,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00233356895633,-0.00233356895633,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,0.00240008755024,0.00240008755024,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00240008755024,0.00240008755024,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00240008755024,0.00240008755024,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,0.00622122736161,0.00622122736161,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00622122736161,0.00622122736161,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00622122736161,0.00622122736161,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,1.80115557136e-07,1.80115557136e-07,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,1.80115557136e-07,1.80115557136e-07,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,1.80115557136e-07,1.80115557136e-07,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,1.7763568394e-15,2.54569738201e-05,2.54569738202e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,2.54569738201e-05,2.54569738202e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,14,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,2.54569738201e-05,2.54569738202e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0.177732797422,-0.00145122084513,-0.00109774390357,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00145122084513,-0.00109774390357,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00145122084513,-0.00109774390357,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0.177732797422,0.00148117486317,0.00114132666301,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00148117486317,0.00114132666301,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00148117486317,0.00114132666301,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0.177732797422,0.00555549659968,0.00726389095859,False,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00555549659968,0.00726389095859,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00555549659968,0.00726389095859,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0.177732797422,-0.00549376557307,-0.00713558632394,True,False,True,False,True,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00549376557307,-0.00713558632394,True,,True,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00549376557307,-0.00713558632394,True,,True,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0.177732797422,-9.54760473096e-05,-4.97648797024e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-9.54760473096e-05,-4.97648797024e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-9.54760473096e-05,-4.97648797024e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0.177732797422,0.000102512646457,6.58576989694e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.000102512646457,6.58576989694e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,1,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.000102512646457,6.58576989694e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,1,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0.115846899894,-0.00185669808015,-0.00204514032905,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,1,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00185669808015,-0.00204514032905,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,1,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00185669808015,-0.00204514032905,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,1,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0.115846899894,0.00189891168767,0.00208638363136,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,1,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00189891168767,0.00208638363136,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,1,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00189891168767,0.00208638363136,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,1,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0.115846899894,0.00605532771622,0.00621449248108,False,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
