case_id,subject_id,scenario_name,trajectory_id,hip_delta,knee_delta,phase_delta,parent_reference_sha256,geometrically_admissible,J_pred,domain_coverage,model_supported,prediction_label,distance_to_supported_region,distance_to_supported_region_definition,can_calculate_equals_can_trust,diagnostic_model_trial_id,diagnostic_model_type,diagnostic_model_status,diagnostic_model_approval_status,diagnostic_model_human_readiness,diagnostic_identification_dataset_sha256,candidate_type,current_best_J_pred,delta_J_pred_vs_current,predicted_improvement_magnitude,validation_uncertainty_bound,algorithm_equivalence_tolerance,improvement_margin,support_role,distance_role,decision_guard_rule_status,validation_pair_count,current_model_supported,decision_guard_status,research_exploit_eligible,support_alone_approved_exploit,formal_personalization_approval,iteration,policy_id,selected_for_execution,selection_mode,guard_id,bundle_decision_id,stopping_rule_id,authorization_mode,D0_current_guard_authorized,D1_independent_P95_margin,D1_independent_P95_authorized,old_G2_development_P95_margin,old_G2_development_P95_authorized,independent_one_step_P95,truth_used_for_comparator
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.995446570685,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,5,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,3eb79164eee9898f2bf6c68e09cec9c410822b5c0cce5032955e4a31ba451986,LOCAL_EXPLOIT_NEIGHBORHOOD,1,-0.00455342931488,0.00455342931488,0.832083003983,0.005,-0.832529574668,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,1,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00241419349404,False,-0.000877527444048,False,0.00196762280892,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.999896671448,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,5,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,3eb79164eee9898f2bf6c68e09cec9c410822b5c0cce5032955e4a31ba451986,LOCAL_EXPLOIT_NEIGHBORHOOD,1,-0.000103328551941,0.000103328551941,0.832083003983,0.005,-0.836979675431,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,1,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00686429425698,False,-0.00532762820698,False,0.00196762280892,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,1.00010118941,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,5,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,3eb79164eee9898f2bf6c68e09cec9c410822b5c0cce5032955e4a31ba451986,LOCAL_EXPLOIT_NEIGHBORHOOD,1,0.000101189410003,-0.000101189410003,0.832083003983,0.005,-0.837184193393,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,1,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00706881221892,False,-0.00553214616893,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+1.000_k+0.000_p+0.00000,1,0,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.999442721362,77.0573566085,False,UNSUPPORTED_EXTRAPOLATION,8.54400374532,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,2,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,40e037db56057809427c0c4bd12371caacc079fa72563d208cc3e660b917e188,LOCAL_EXPLOIT_NEIGHBORHOOD,1,-0.000557278638244,0.000557278638244,1.86932691548e-11,0.005,-0.00444272138045,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,1,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00641034417068,False,-0.00487367812068,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,1.00057674515,81.2967581047,False,UNSUPPORTED_EXTRAPOLATION,3,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,2,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,40e037db56057809427c0c4bd12371caacc079fa72563d208cc3e660b917e188,LOCAL_EXPLOIT_NEIGHBORHOOD,1,0.000576745152024,-0.000576745152024,1.86932691548e-11,0.005,-0.00557674517072,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,1,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00754436796094,False,-0.00600770191095,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k+1.000_p+0.00000,0,1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,1.00507508547,77.3067331671,False,UNSUPPORTED_EXTRAPOLATION,8.0622577483,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,2,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,40e037db56057809427c0c4bd12371caacc079fa72563d208cc3e660b917e188,LOCAL_EXPLOIT_NEIGHBORHOOD,1,0.00507508546574,-0.00507508546574,1.86932691548e-11,0.005,-0.0100750854844,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,1,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0120427082747,False,-0.0105060422247,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.994971239995,81.7955112219,False,UNSUPPORTED_EXTRAPOLATION,4,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,2,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,40e037db56057809427c0c4bd12371caacc079fa72563d208cc3e660b917e188,LOCAL_EXPLOIT_NEIGHBORHOOD,1,-0.00502876000514,0.00502876000514,1.86932691548e-11,0.005,2.87599864444e-05,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,1,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00193886280378,False,-0.000402196753786,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.999895371265,78.5536159601,False,UNSUPPORTED_EXTRAPOLATION,5,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,2,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,40e037db56057809427c0c4bd12371caacc079fa72563d208cc3e660b917e188,LOCAL_EXPLOIT_NEIGHBORHOOD,1,-0.00010462873517,0.00010462873517,1.86932691548e-11,0.005,-0.00489537128352,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,1,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00686299407375,False,-0.00532632802375,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,1.00010679516,78.5536159601,False,UNSUPPORTED_EXTRAPOLATION,5,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,2,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,40e037db56057809427c0c4bd12371caacc079fa72563d208cc3e660b917e188,LOCAL_EXPLOIT_NEIGHBORHOOD,1,0.000106795159384,-0.000106795159384,1.86932691548e-11,0.005,-0.00510679517808,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,1,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0070744179683,False,-0.00553775191831,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+1.000_k+0.000_p+0.00000,1,0,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.999442721362,82.7930174564,False,UNSUPPORTED_EXTRAPOLATION,3,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,3,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,33286dc795474d52771b61aabf34af59c65acc7de7180cdb703628ee33312c55,LOCAL_EXPLOIT_NEIGHBORHOOD,1,-0.000557278638244,0.000557278638244,1.86932691548e-11,0.005,-0.00444272138045,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,2,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00641034417068,False,-0.00487367812068,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,1.00057674515,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,3,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,33286dc795474d52771b61aabf34af59c65acc7de7180cdb703628ee33312c55,LOCAL_EXPLOIT_NEIGHBORHOOD,1,0.000576745152024,-0.000576745152024,1.86932691548e-11,0.005,-0.00557674517072,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,2,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00754436796094,False,-0.00600770191095,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k+1.000_p+0.00000,0,1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,1.00507508547,81.2967581047,False,UNSUPPORTED_EXTRAPOLATION,3,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,3,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,33286dc795474d52771b61aabf34af59c65acc7de7180cdb703628ee33312c55,LOCAL_EXPLOIT_NEIGHBORHOOD,1,0.00507508546574,-0.00507508546574,1.86932691548e-11,0.005,-0.0100750854844,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,2,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0120427082747,False,-0.0105060422247,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.994971239995,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,3,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,33286dc795474d52771b61aabf34af59c65acc7de7180cdb703628ee33312c55,LOCAL_EXPLOIT_NEIGHBORHOOD,1,-0.00502876000514,0.00502876000514,1.86932691548e-11,0.005,2.87599864444e-05,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,RESEARCH_EXPLOIT_ELIGIBLE,True,False,False,2,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,True,-0.00193886280378,False,-0.000402196753786,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.999895371265,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,3,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,33286dc795474d52771b61aabf34af59c65acc7de7180cdb703628ee33312c55,LOCAL_EXPLOIT_NEIGHBORHOOD,1,-0.00010462873517,0.00010462873517,1.86932691548e-11,0.005,-0.00489537128352,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,2,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00686299407375,False,-0.00532632802375,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,1.00010679516,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,3,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,33286dc795474d52771b61aabf34af59c65acc7de7180cdb703628ee33312c55,LOCAL_EXPLOIT_NEIGHBORHOOD,1,0.000106795159384,-0.000106795159384,1.86932691548e-11,0.005,-0.00510679517808,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,2,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0070744179683,False,-0.00553775191831,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+1.000_k-1.000_p+0.00000,1,-1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.994429939199,82.7930174564,False,UNSUPPORTED_EXTRAPOLATION,3,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,4,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bdfe2e58c0100bd6ea751d1c2610586ffb6525c90d796b70533cc5b5ddeb73d9,LOCAL_EXPLOIT_NEIGHBORHOOD,0.994971239995,-0.000541300795862,0.000541300795862,1.86932691548e-11,0.005,-0.00445869922283,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,3,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00642632201306,False,-0.00488965596306,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h-1.000_k-1.000_p+0.00000,-1,-1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.995531863453,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,4,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bdfe2e58c0100bd6ea751d1c2610586ffb6525c90d796b70533cc5b5ddeb73d9,LOCAL_EXPLOIT_NEIGHBORHOOD,0.994971239995,0.000560623457841,-0.000560623457841,1.86932691548e-11,0.005,-0.00556062347653,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00752824626676,False,-0.00599158021677,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k+0.000_p+0.00000,0,0,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,1,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,4,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bdfe2e58c0100bd6ea751d1c2610586ffb6525c90d796b70533cc5b5ddeb73d9,LOCAL_EXPLOIT_NEIGHBORHOOD,0.994971239995,0.00502876000514,-0.00502876000514,1.86932691548e-11,0.005,-0.0100287600238,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0119963828141,False,-0.0104597167641,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.989989157227,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,4,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bdfe2e58c0100bd6ea751d1c2610586ffb6525c90d796b70533cc5b5ddeb73d9,LOCAL_EXPLOIT_NEIGHBORHOOD,0.994971239995,-0.00498208276758,0.00498208276758,1.86932691548e-11,0.005,-1.79172511159e-05,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00198554004134,False,-0.000448873991347,False,0.00196762280892,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-1.000_p+0.01000,0,-1,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.994872211828,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,4,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bdfe2e58c0100bd6ea751d1c2610586ffb6525c90d796b70533cc5b5ddeb73d9,LOCAL_EXPLOIT_NEIGHBORHOOD,0.994971239995,-9.9028166841e-05,9.9028166841e-05,1.86932691548e-11,0.005,-0.00490097185185,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00686859464208,False,-0.00533192859208,False,0.00196762280892,False
